experimentID; Дата; температура платы, °С; позиция ЗИ (датч.), ед. ПНВ; позиция ОИ (датч.), ед. ПНВ; позиция ЗИ №2 (датч.), ед. ПНВ; уровень (датч.), мм; позиция ЗИ (комп.), ед. ПНВ; позиция ОИ (комп.), ед. ПНВ; позиция ЗИ №2 (комп.), ед. ПНВ; уровень (комп.), мм; 
7; 17.07.13 16:45:53; 31; 221.219; 304.633; 3526.266; 1807.711; 221.2194; 304.6338; 3526.266; 1807.713; 
7; 17.07.13 16:46:00; 31; 221.235; 304.654; 3526.275; 1807.816; 221.2352; 304.654; 3526.275; 1807.816; 
7; 17.07.13 16:46:06; 31.1; 221.224; 304.646; 3526.271; 1807.877; 221.2247; 304.6463; 3526.271; 1807.876; 
7; 17.07.13 16:46:12; 31; 221.23; 304.666; 3526.276; 1808.193; 221.2304; 304.666; 3526.277; 1808.193; 
7; 17.07.13 16:46:19; 31.1; 221.157; 304.602; 3526.194; 1808.416; 221.1575; 304.6028; 3526.194; 1808.418; 
7; 17.07.13 16:46:25; 31.1; 221.169; 304.584; 3526.221; 1807.732; 221.1692; 304.5846; 3526.221; 1807.732; 
7; 17.07.13 16:46:32; 31.1; 221.167; 304.601; 3526.205; 1808.146; 221.1679; 304.6012; 3526.206; 1808.146; 
7; 17.07.13 16:46:38; 31.1; 221.152; 304.596; 3526.19; 1808.398; 221.1523; 304.5967; 3526.19; 1808.399; 
7; 17.07.13 16:46:45; 31.1; 221.176; 304.621; 3526.223; 1808.402; 221.1768; 304.6217; 3526.224; 1808.404; 
7; 17.07.13 16:46:51; 31.1; 221.176; 304.623; 3526.216; 1808.462; 221.1766; 304.6239; 3526.216; 1808.463; 
7; 17.07.13 16:46:58; 31.1; 221.193; 304.623; 3526.245; 1808.057; 221.1936; 304.6233; 3526.245; 1808.057; 
7; 17.07.13 16:47:04; 31.1; 221.182; 304.614; 3526.241; 1808.114; 221.1823; 304.6147; 3526.242; 1808.114; 
7; 17.07.13 16:47:11; 31.1; 221.194; 304.614; 3526.229; 1807.847; 221.1944; 304.6145; 3526.229; 1807.848; 
7; 17.07.13 16:47:17; 31.1; 221.213; 304.615; 3526.248; 1807.437; 221.2139; 304.6158; 3526.249; 1807.437; 
7; 17.07.13 16:47:23; 31.1; 221.227; 304.63; 3526.254; 1807.446; 221.2279; 304.63; 3526.255; 1807.446; 
7; 17.07.13 16:47:30; 31.1; 221.216; 304.639; 3526.258; 1807.911; 221.2162; 304.6392; 3526.258; 1807.912; 
7; 17.07.13 16:47:36; 31.1; 221.226; 304.655; 3526.27; 1808.047; 221.2267; 304.6558; 3526.271; 1808.048; 
7; 17.07.13 16:47:43; 31.1; 221.199; 304.622; 3526.249; 1807.904; 221.1998; 304.6227; 3526.249; 1807.904; 
7; 17.07.13 16:47:49; 31.1; 221.204; 304.651; 3526.25; 1808.452; 221.2044; 304.6514; 3526.251; 1808.453; 
7; 17.07.13 16:47:56; 31.1; 221.153; 304.592; 3526.205; 1808.258; 221.1539; 304.5924; 3526.206; 1808.258; 
7; 17.07.13 16:48:02; 31.1; 221.135; 304.59; 3526.138; 1808.665; 221.1354; 304.5908; 3526.139; 1808.666; 
7; 17.07.13 16:48:09; 31.1; 221.204; 304.621; 3526.235; 1807.772; 221.2047; 304.6214; 3526.236; 1807.773; 
7; 17.07.13 16:48:15; 31.2; 221.185; 304.619; 3526.212; 1808.168; 221.185; 304.619; 3526.212; 1808.169; 
7; 17.07.13 16:48:22; 31.2; 221.131; 304.574; 3526.155; 1808.377; 221.1318; 304.575; 3526.156; 1808.379; 
7; 17.07.13 16:48:28; 31.2; 221.133; 304.59; 3526.159; 1808.702; 221.1332; 304.5908; 3526.159; 1808.704; 
7; 17.07.13 16:48:34; 31.2; 221.157; 304.586; 3526.194; 1808.04; 221.1577; 304.5863; 3526.194; 1808.041; 
7; 17.07.13 16:48:41; 31.2; 221.158; 304.587; 3526.202; 1808.063; 221.1581; 304.5879; 3526.203; 1808.063; 
7; 17.07.13 16:48:47; 31.2; 221.143; 304.602; 3526.169; 1808.72; 221.1439; 304.6022; 3526.169; 1808.721; 
7; 17.07.13 16:48:54; 31.2; 221.148; 304.581; 3526.189; 1808.135; 221.1486; 304.5815; 3526.189; 1808.135; 
7; 17.07.13 16:49:00; 31.2; 221.142; 304.575; 3526.157; 1808.165; 221.1424; 304.576; 3526.157; 1808.166; 
7; 17.07.13 16:49:07; 31.2; 221.14; 304.579; 3526.188; 1808.27; 221.141; 304.58; 3526.188; 1808.271; 
7; 17.07.13 16:49:13; 31.2; 221.144; 304.572; 3526.194; 1808.01; 221.145; 304.5725; 3526.194; 1808.01; 
7; 17.07.13 16:49:20; 31.2; 221.127; 304.574; 3526.157; 1808.45; 221.1277; 304.5742; 3526.157; 1808.451; 
7; 17.07.13 16:49:26; 31.2; 221.159; 304.6; 3526.148; 1808.335; 221.1599; 304.6003; 3526.148; 1808.336; 
7; 17.07.13 16:49:33; 31.2; 221.156; 304.603; 3526.195; 1808.461; 221.1563; 304.6035; 3526.196; 1808.462; 
7; 17.07.13 16:49:39; 31.2; 221.154; 304.618; 3526.198; 1808.849; 221.1541; 304.6186; 3526.198; 1808.851; 
7; 17.07.13 16:49:45; 31.2; 221.187; 304.624; 3526.202; 1808.252; 221.1875; 304.6249; 3526.203; 1808.252; 
7; 17.07.13 16:49:52; 31.2; 221.16; 304.608; 3526.195; 1808.48; 221.1604; 304.6083; 3526.196; 1808.481; 
7; 17.07.13 16:49:58; 31.2; 221.151; 304.607; 3526.179; 1808.665; 221.1512; 304.6072; 3526.179; 1808.667; 
7; 17.07.13 16:50:05; 31.2; 221.148; 304.603; 3526.19; 1808.636; 221.1481; 304.6031; 3526.19; 1808.637; 
7; 17.07.13 16:50:11; 31.2; 221.198; 304.615; 3526.225; 1807.792; 221.1983; 304.6158; 3526.226; 1807.793; 
7; 17.07.13 16:50:18; 31.2; 221.188; 304.629; 3526.245; 1808.324; 221.1881; 304.6297; 3526.245; 1808.324; 
7; 17.07.13 16:50:24; 31.2; 221.183; 304.593; 3526.219; 1807.606; 221.1839; 304.5933; 3526.219; 1807.607; 
7; 17.07.13 16:50:31; 31.2; 221.222; 304.63; 3526.252; 1807.559; 221.2229; 304.6301; 3526.253; 1807.56; 
7; 17.07.13 16:50:37; 31.2; 221.203; 304.636; 3526.248; 1808.135; 221.203; 304.636; 3526.248; 1808.135; 
7; 17.07.13 16:50:44; 31.2; 221.181; 304.622; 3526.205; 1808.333; 221.1812; 304.6225; 3526.206; 1808.335; 
7; 17.07.13 16:50:50; 31.2; 221.17; 304.605; 3526.209; 1808.191; 221.1706; 304.606; 3526.209; 1808.192; 
7; 17.07.13 16:50:56; 31.2; 221.161; 304.608; 3526.211; 1808.469; 221.161; 304.6088; 3526.211; 1808.468; 
7; 17.07.13 16:51:03; 31.3; 221.1; 304.569; 3526.132; 1808.967; 221.1006; 304.57; 3526.132; 1808.968; 
7; 17.07.13 16:51:09; 31.3; 221.139; 304.562; 3526.165; 1807.931; 221.139; 304.5625; 3526.165; 1807.931; 
7; 17.07.13 16:51:16; 31.3; 221.145; 304.6; 3526.196; 1808.628; 221.1454; 304.6003; 3526.196; 1808.629; 
7; 17.07.13 16:51:22; 31.3; 221.122; 304.563; 3526.179; 1808.324; 221.1221; 304.5638; 3526.179; 1808.325; 
7; 17.07.13 16:51:29; 31.3; 221.128; 304.567; 3526.162; 1808.295; 221.1281; 304.5679; 3526.163; 1808.295; 
7; 17.07.13 16:51:35; 31.3; 221.11; 304.555; 3526.163; 1808.392; 221.1105; 304.555; 3526.164; 1808.393; 
7; 17.07.13 16:51:42; 31.3; 221.095; 304.554; 3526.112; 1808.734; 221.0959; 304.5547; 3526.113; 1808.736; 
7; 17.07.13 16:51:48; 31.3; 221.104; 304.569; 3526.136; 1808.865; 221.1048; 304.5697; 3526.136; 1808.866; 
7; 17.07.13 16:51:54; 31.3; 221.132; 304.589; 3526.144; 1808.714; 221.1322; 304.59; 3526.144; 1808.716; 
7; 17.07.13 16:52:01; 31.3; 221.125; 304.602; 3526.169; 1809.145; 221.1251; 304.6026; 3526.169; 1809.147; 
7; 17.07.13 16:52:07; 31.3; 221.138; 304.602; 3526.166; 1808.847; 221.1386; 304.6026; 3526.167; 1808.849; 
7; 17.07.13 16:52:14; 31.4; 221.139; 304.59; 3526.169; 1808.562; 221.1393; 304.5909; 3526.169; 1808.564; 
7; 17.07.13 16:52:20; 31.4; 221.155; 304.594; 3526.227; 1808.237; 221.1559; 304.5941; 3526.228; 1808.238; 
7; 17.07.13 16:52:27; 31.4; 221.131; 304.597; 3526.177; 1808.884; 221.1311; 304.5973; 3526.177; 1808.886; 
7; 17.07.13 16:52:33; 31.4; 221.154; 304.605; 3526.206; 1808.542; 221.1541; 304.6053; 3526.207; 1808.544; 
7; 17.07.13 16:52:40; 31.4; 221.126; 304.594; 3526.152; 1808.935; 221.1268; 304.5947; 3526.152; 1808.938; 
7; 17.07.13 16:52:46; 31.4; 221.145; 304.612; 3526.165; 1808.927; 221.1457; 304.613; 3526.165; 1808.929; 
7; 17.07.13 16:52:53; 31.4; 221.163; 304.608; 3526.203; 1808.405; 221.1634; 304.6082; 3526.204; 1808.406; 
7; 17.07.13 16:52:59; 31.4; 221.147; 304.596; 3526.17; 1808.494; 221.1479; 304.5962; 3526.17; 1808.496; 
7; 17.07.13 16:53:05; 31.4; 221.172; 304.6; 3526.194; 1808.029; 221.1724; 304.6001; 3526.194; 1808.031; 
7; 17.07.13 16:53:12; 31.4; 221.136; 304.601; 3526.16; 1808.868; 221.1364; 304.6012; 3526.16; 1808.87; 
7; 17.07.13 16:53:18; 31.4; 221.146; 304.603; 3526.162; 1808.691; 221.1466; 304.6035; 3526.163; 1808.693; 
7; 17.07.13 16:53:25; 31.4; 221.127; 304.584; 3526.146; 1808.688; 221.1279; 304.5847; 3526.146; 1808.691; 
7; 17.07.13 16:53:31; 31.4; 221.146; 304.56; 3526.165; 1807.723; 221.1463; 304.5605; 3526.165; 1807.724; 
7; 17.07.13 16:53:38; 31.4; 221.145; 304.574; 3526.189; 1808.055; 221.1451; 304.5745; 3526.189; 1808.056; 
7; 17.07.13 16:53:44; 31.4; 221.101; 304.564; 3526.13; 1808.83; 221.1015; 304.5648; 3526.131; 1808.831; 
7; 17.07.13 16:53:51; 31.4; 221.095; 304.567; 3526.127; 1809.028; 221.095; 304.5671; 3526.127; 1809.03; 
7; 17.07.13 16:53:57; 31.4; 221.134; 304.564; 3526.172; 1808.073; 221.1341; 304.5642; 3526.173; 1808.073; 
7; 17.07.13 16:54:04; 31.4; 221.1; 304.557; 3526.129; 1808.695; 221.1004; 304.5577; 3526.129; 1808.697; 
7; 17.07.13 16:54:10; 31.4; 221.11; 304.562; 3526.124; 1808.6; 221.11; 304.5628; 3526.124; 1808.602; 
7; 17.07.13 16:54:16; 31.4; 221.111; 304.55; 3526.154; 1808.272; 221.1114; 304.5504; 3526.155; 1808.273; 
7; 17.07.13 16:54:23; 31.4; 221.1; 304.552; 3526.11; 1808.583; 221.1001; 304.5521; 3526.111; 1808.585; 
7; 17.07.13 16:54:29; 31.4; 221.132; 304.583; 3526.154; 1808.563; 221.1325; 304.5838; 3526.154; 1808.565; 
7; 17.07.13 16:54:36; 31.4; 221.144; 304.58; 3526.184; 1808.213; 221.1445; 304.5808; 3526.184; 1808.213; 
7; 17.07.13 16:54:42; 31.4; 221.143; 304.586; 3526.179; 1808.364; 221.1439; 304.5868; 3526.179; 1808.365; 
7; 17.07.13 16:54:49; 31.4; 221.168; 304.586; 3526.193; 1807.812; 221.1687; 304.5869; 3526.193; 1807.813; 
7; 17.07.13 16:54:55; 31.4; 221.153; 304.618; 3526.213; 1808.867; 221.1533; 304.619; 3526.213; 1808.869; 
7; 17.07.13 16:55:02; 31.4; 221.128; 304.587; 3526.159; 1808.745; 221.1283; 304.5879; 3526.159; 1808.747; 
7; 17.07.13 16:55:08; 31.4; 221.145; 304.602; 3526.191; 1808.677; 221.1456; 304.6025; 3526.191; 1808.678; 
7; 17.07.13 16:55:15; 31.4; 221.119; 304.595; 3526.171; 1809.112; 221.119; 304.5953; 3526.171; 1809.113; 
7; 17.07.13 16:55:21; 31.4; 221.123; 304.582; 3526.155; 1808.714; 221.1238; 304.5821; 3526.156; 1808.717; 
7; 17.07.13 16:55:27; 31.4; 221.145; 304.602; 3526.177; 1808.683; 221.1459; 304.6027; 3526.177; 1808.685; 
7; 17.07.13 16:55:34; 31.4; 221.144; 304.591; 3526.205; 1808.441; 221.1447; 304.5916; 3526.205; 1808.442; 
7; 17.07.13 16:55:40; 31.4; 221.162; 304.599; 3526.192; 1808.248; 221.1622; 304.5998; 3526.193; 1808.248; 
7; 17.07.13 16:55:47; 31.4; 221.163; 304.593; 3526.205; 1808.061; 221.1634; 304.5931; 3526.205; 1808.063; 
7; 17.07.13 16:55:53; 31.4; 221.164; 304.59; 3526.196; 1807.972; 221.1648; 304.5903; 3526.197; 1807.972; 
7; 17.07.13 16:56:00; 31.5; 221.153; 304.612; 3526.206; 1808.733; 221.1534; 304.613; 3526.206; 1808.735; 
7; 17.07.13 16:56:06; 31.4; 221.104; 304.565; 3526.135; 1808.779; 221.1045; 304.5656; 3526.135; 1808.779; 
7; 17.07.13 16:56:12; 31.4; 221.134; 304.582; 3526.186; 1808.468; 221.1346; 304.5824; 3526.186; 1808.467; 
7; 17.07.13 16:56:19; 31.4; 221.139; 304.579; 3526.19; 1808.3; 221.139; 304.5795; 3526.191; 1808.301; 
7; 17.07.13 16:56:25; 31.4; 221.12; 304.583; 3526.162; 1808.818; 221.1206; 304.5835; 3526.162; 1808.816; 
7; 17.07.13 16:56:32; 31.4; 221.158; 304.592; 3526.207; 1808.162; 221.1585; 304.5927; 3526.207; 1808.162; 
7; 17.07.13 16:56:38; 31.4; 221.136; 304.592; 3526.15; 1808.677; 221.1364; 304.5926; 3526.15; 1808.678; 
7; 17.07.13 16:56:45; 31.4; 221.157; 304.6; 3526.2; 1808.361; 221.1574; 304.6003; 3526.201; 1808.361; 
7; 17.07.13 16:56:51; 31.4; 221.138; 304.587; 3526.167; 1808.513; 221.1385; 304.5878; 3526.167; 1808.513; 
7; 17.07.13 16:56:58; 31.5; 221.139; 304.595; 3526.206; 1808.648; 221.1393; 304.5955; 3526.206; 1808.648; 
7; 17.07.13 16:57:04; 31.5; 221.157; 304.592; 3526.194; 1808.185; 221.1575; 304.5925; 3526.194; 1808.185; 
7; 17.07.13 16:57:10; 31.5; 221.144; 304.59; 3526.187; 1808.438; 221.1446; 304.5909; 3526.188; 1808.438; 
7; 17.07.13 16:57:17; 31.5; 221.119; 304.58; 3526.16; 1808.752; 221.12; 304.5801; 3526.16; 1808.752; 
7; 17.07.13 16:57:23; 31.5; 221.133; 304.586; 3526.182; 1808.589; 221.1339; 304.5869; 3526.183; 1808.589; 
7; 17.07.13 16:57:30; 31.5; 221.117; 304.596; 3526.154; 1809.184; 221.1174; 304.5963; 3526.154; 1809.183; 
7; 17.07.13 16:57:36; 31.5; 221.132; 304.587; 3526.177; 1808.635; 221.1324; 304.5874; 3526.178; 1808.636; 
7; 17.07.13 16:57:43; 31.5; 221.152; 304.596; 3526.204; 1808.39; 221.1523; 304.5967; 3526.204; 1808.391; 
7; 17.07.13 16:57:49; 31.5; 221.16; 304.595; 3526.188; 1808.182; 221.1607; 304.5953; 3526.189; 1808.183; 
7; 17.07.13 16:57:56; 31.5; 221.123; 304.595; 3526.15; 1809.024; 221.124; 304.5957; 3526.151; 1809.024; 
7; 17.07.13 16:58:02; 31.5; 221.143; 304.588; 3526.178; 1808.418; 221.1432; 304.5884; 3526.178; 1808.418; 
7; 17.07.13 16:58:09; 31.5; 221.151; 304.592; 3526.173; 1808.343; 221.1512; 304.5928; 3526.174; 1808.344; 
7; 17.07.13 16:58:15; 31.5; 221.103; 304.558; 3526.12; 1808.67; 221.103; 304.5589; 3526.12; 1808.671; 
7; 17.07.13 16:58:21; 31.5; 221.127; 304.599; 3526.166; 1809.03; 221.127; 304.5993; 3526.166; 1809.03; 
7; 17.07.13 16:58:28; 31.5; 221.156; 304.588; 3526.188; 1808.121; 221.1562; 304.5882; 3526.188; 1808.12; 
7; 17.07.13 16:58:34; 31.5; 221.15; 304.606; 3526.196; 1808.641; 221.151; 304.6063; 3526.197; 1808.641; 
7; 17.07.13 16:58:41; 31.5; 221.125; 304.594; 3526.14; 1808.97; 221.1253; 304.5944; 3526.14; 1808.971; 
7; 17.07.13 16:58:47; 31.6; 221.102; 304.576; 3526.144; 1809.069; 221.1026; 304.5767; 3526.144; 1809.07; 
7; 17.07.13 16:58:54; 31.6; 221.084; 304.546; 3526.116; 1808.804; 221.084; 304.5463; 3526.117; 1808.805; 
7; 17.07.13 16:59:00; 31.5; 221.115; 304.56; 3526.138; 1808.436; 221.1152; 304.5609; 3526.138; 1808.437; 
7; 17.07.13 16:59:07; 31.6; 221.124; 304.564; 3526.154; 1808.297; 221.1247; 304.5644; 3526.155; 1808.297; 
7; 17.07.13 16:59:13; 31.6; 221.106; 304.57; 3526.126; 1808.856; 221.1064; 304.5706; 3526.127; 1808.857; 
7; 17.07.13 16:59:20; 31.6; 221.091; 304.567; 3526.139; 1809.102; 221.0914; 304.5672; 3526.139; 1809.103; 
7; 17.07.13 16:59:26; 31.6; 221.162; 304.593; 3526.171; 1808.115; 221.162; 304.5932; 3526.172; 1808.115; 
7; 17.07.13 16:59:32; 31.6; 221.115; 304.579; 3526.163; 1808.842; 221.1152; 304.5795; 3526.164; 1808.843; 
7; 17.07.13 16:59:39; 31.6; 221.114; 304.577; 3526.154; 1808.817; 221.1145; 304.5775; 3526.154; 1808.817; 
7; 17.07.13 16:59:45; 31.6; 221.113; 304.595; 3526.16; 1809.233; 221.1138; 304.5953; 3526.16; 1809.234; 
7; 17.07.13 16:59:52; 31.6; 221.142; 304.598; 3526.184; 1808.653; 221.1429; 304.5986; 3526.185; 1808.653; 
7; 17.07.13 16:59:58; 31.6; 221.154; 304.594; 3526.197; 1808.305; 221.1544; 304.5948; 3526.198; 1808.306; 
7; 17.07.13 17:00:05; 31.6; 221.141; 304.587; 3526.178; 1808.422; 221.1419; 304.5874; 3526.178; 1808.423; 
7; 17.07.13 17:00:11; 31.6; 221.123; 304.589; 3526.164; 1808.869; 221.1238; 304.5891; 3526.165; 1808.871; 
7; 17.07.13 17:00:18; 31.6; 221.14; 304.613; 3526.167; 1809.056; 221.1401; 304.6133; 3526.168; 1809.057; 
7; 17.07.13 17:00:24; 31.6; 221.111; 304.577; 3526.135; 1808.895; 221.1111; 304.577; 3526.135; 1808.895; 
7; 17.07.13 17:00:31; 31.6; 221.121; 304.576; 3526.151; 1808.633; 221.1217; 304.5763; 3526.151; 1808.634; 
7; 17.07.13 17:00:37; 31.6; 221.091; 304.56; 3526.123; 1808.949; 221.0919; 304.5605; 3526.124; 1808.95; 
7; 17.07.13 17:00:43; 31.6; 221.13; 304.601; 3526.173; 1808.995; 221.1305; 304.6014; 3526.174; 1808.995; 
7; 17.07.13 17:00:50; 31.6; 221.155; 304.601; 3526.199; 1808.437; 221.1551; 304.6014; 3526.199; 1808.438; 
7; 17.07.13 17:00:56; 31.6; 221.124; 304.598; 3526.169; 1809.062; 221.1245; 304.5983; 3526.169; 1809.063; 
7; 17.07.13 17:01:03; 31.6; 221.142; 304.591; 3526.172; 1808.494; 221.1426; 304.591; 3526.172; 1808.494; 
7; 17.07.13 17:01:09; 31.6; 221.136; 304.607; 3526.175; 1809.016; 221.1362; 304.6079; 3526.176; 1809.016; 
7; 17.07.13 17:01:16; 31.6; 221.149; 304.598; 3526.188; 1808.495; 221.1499; 304.5985; 3526.189; 1808.494; 
7; 17.07.13 17:01:22; 31.6; 221.123; 304.604; 3526.169; 1809.226; 221.1237; 304.6048; 3526.17; 1809.227; 
7; 17.07.13 17:01:29; 31.6; 221.124; 304.593; 3526.174; 1808.949; 221.124; 304.593; 3526.174; 1808.949; 
7; 17.07.13 17:01:35; 31.6; 221.104; 304.538; 3526.131; 1808.17; 221.1042; 304.5382; 3526.131; 1808.171; 
7; 17.07.13 17:01:42; 31.6; 221.088; 304.552; 3526.126; 1808.825; 221.0889; 304.5522; 3526.126; 1808.826; 
7; 17.07.13 17:01:48; 31.6; 221.101; 304.544; 3526.145; 1808.346; 221.1018; 304.544; 3526.146; 1808.345; 
7; 17.07.13 17:01:54; 31.6; 221.09; 304.541; 3526.13; 1808.545; 221.0907; 304.5417; 3526.131; 1808.546; 
7; 17.07.13 17:02:01; 31.6; 221.092; 304.569; 3526.133; 1809.139; 221.0924; 304.5695; 3526.134; 1809.14; 
7; 17.07.13 17:02:07; 31.6; 221.069; 304.543; 3526.108; 1809.06; 221.0699; 304.5435; 3526.109; 1809.061; 
7; 17.07.13 17:02:14; 31.6; 221.123; 304.572; 3526.153; 1808.492; 221.1239; 304.5722; 3526.154; 1808.492; 
7; 17.07.13 17:02:20; 31.6; 221.079; 304.554; 3526.119; 1809.097; 221.0797; 304.555; 3526.119; 1809.098; 
7; 17.07.13 17:02:27; 31.6; 221.1; 304.547; 3526.139; 1808.451; 221.1006; 304.5474; 3526.139; 1808.452; 
7; 17.07.13 17:02:33; 31.6; 221.092; 304.547; 3526.155; 1808.625; 221.0929; 304.5479; 3526.156; 1808.625; 
7; 17.07.13 17:02:40; 31.6; 221.109; 304.562; 3526.14; 1808.604; 221.1093; 304.5626; 3526.141; 1808.604; 
7; 17.07.13 17:02:46; 31.6; 221.096; 304.557; 3526.115; 1808.796; 221.0963; 304.5577; 3526.115; 1808.796; 
7; 17.07.13 17:02:53; 31.6; 221.108; 304.579; 3526.146; 1809.01; 221.1082; 304.5796; 3526.146; 1809.011; 
7; 17.07.13 17:02:59; 31.6; 221.139; 304.585; 3526.174; 1808.429; 221.1395; 304.5852; 3526.175; 1808.43; 
7; 17.07.13 17:03:05; 31.6; 221.114; 304.585; 3526.156; 1808.988; 221.1145; 304.5851; 3526.156; 1808.99; 
7; 17.07.13 17:03:12; 31.6; 221.141; 304.595; 3526.192; 1808.607; 221.1418; 304.5957; 3526.193; 1808.608; 
7; 17.07.13 17:03:18; 31.7; 221.116; 304.602; 3526.171; 1809.325; 221.1166; 304.6023; 3526.171; 1809.326; 
7; 17.07.13 17:03:25; 31.6; 221.137; 304.592; 3526.177; 1808.65; 221.1374; 304.593; 3526.177; 1808.65; 
7; 17.07.13 17:03:31; 31.6; 221.129; 304.602; 3526.151; 1809.047; 221.1299; 304.6025; 3526.151; 1809.048; 
7; 17.07.13 17:03:38; 31.7; 221.094; 304.559; 3526.118; 1808.883; 221.094; 304.5595; 3526.118; 1808.884; 
7; 17.07.13 17:03:44; 31.7; 221.095; 304.553; 3526.104; 1808.715; 221.0956; 304.5533; 3526.105; 1808.715; 
7; 17.07.13 17:03:51; 31.7; 221.088; 304.553; 3526.107; 1808.874; 221.0882; 304.5532; 3526.107; 1808.874; 
7; 17.07.13 17:03:57; 31.7; 221.105; 304.548; 3526.139; 1808.363; 221.1053; 304.548; 3526.139; 1808.363; 
7; 17.07.13 17:04:04; 31.7; 221.076; 304.554; 3526.113; 1809.164; 221.0761; 304.5544; 3526.114; 1809.166; 
7; 17.07.13 17:04:10; 31.7; 221.115; 304.549; 3526.143; 1808.169; 221.1152; 304.5493; 3526.144; 1808.168; 
7; 17.07.13 17:04:16; 31.7; 221.103; 304.539; 3526.131; 1808.229; 221.1031; 304.5399; 3526.132; 1808.23; 
7; 17.07.13 17:04:23; 31.7; 221.116; 304.582; 3526.141; 1808.885; 221.1165; 304.5821; 3526.141; 1808.885; 
7; 17.07.13 17:04:29; 31.7; 221.114; 304.577; 3526.156; 1808.808; 221.1147; 304.5773; 3526.156; 1808.809; 
7; 17.07.13 17:04:36; 31.7; 221.139; 304.583; 3526.184; 1808.388; 221.1398; 304.5839; 3526.185; 1808.388; 
7; 17.07.13 17:04:42; 31.7; 221.132; 304.561; 3526.186; 1808.033; 221.1324; 304.5611; 3526.186; 1808.033; 
7; 17.07.13 17:04:49; 31.7; 221.097; 304.584; 3526.139; 1809.348; 221.0977; 304.5841; 3526.139; 1809.349; 
7; 17.07.13 17:04:55; 31.7; 221.106; 304.572; 3526.136; 1808.905; 221.1062; 304.5728; 3526.136; 1808.906; 
7; 17.07.13 17:05:02; 31.7; 221.139; 304.593; 3526.175; 1808.606; 221.1397; 304.5932; 3526.176; 1808.607; 
7; 17.07.13 17:05:08; 31.7; 221.114; 304.575; 3526.147; 1808.777; 221.1145; 304.5756; 3526.147; 1808.778; 
7; 17.07.13 17:05:15; 31.7; 221.121; 304.594; 3526.145; 1809.061; 221.1217; 304.595; 3526.145; 1809.062; 
7; 17.07.13 17:05:21; 31.7; 221.132; 304.584; 3526.153; 1808.591; 221.132; 304.5845; 3526.153; 1808.592; 
7; 17.07.13 17:05:27; 31.8; 221.104; 304.565; 3526.144; 1808.756; 221.1049; 304.5652; 3526.145; 1808.756; 
7; 17.07.13 17:05:34; 31.8; 221.113; 304.559; 3526.135; 1808.431; 221.114; 304.5594; 3526.136; 1808.432; 
7; 17.07.13 17:05:40; 31.8; 221.139; 304.578; 3526.155; 1808.272; 221.1398; 304.578; 3526.155; 1808.273; 
7; 17.07.13 17:05:47; 31.8; 221.113; 304.575; 3526.156; 1808.791; 221.1133; 304.5752; 3526.157; 1808.792; 
7; 17.07.13 17:05:53; 31.8; 221.097; 304.556; 3526.102; 1808.738; 221.0975; 304.5561; 3526.103; 1808.738; 
7; 17.07.13 17:06:00; 31.8; 221.1; 304.549; 3526.138; 1808.517; 221.1002; 304.5499; 3526.139; 1808.518; 
7; 17.07.13 17:06:06; 31.8; 221.101; 304.542; 3526.139; 1808.326; 221.1012; 304.5424; 3526.14; 1808.327; 
7; 17.07.13 17:06:13; 31.7; 221.099; 304.566; 3526.124; 1808.926; 221.0992; 304.5667; 3526.125; 1808.928; 
7; 17.07.13 17:06:19; 31.8; 221.093; 304.545; 3526.143; 1808.566; 221.0938; 304.5459; 3526.143; 1808.567; 
7; 17.07.13 17:06:25; 31.8; 221.101; 304.56; 3526.129; 1808.735; 221.1017; 304.5608; 3526.129; 1808.737; 
7; 17.07.13 17:06:32; 31.8; 221.095; 304.57; 3526.128; 1809.096; 221.0956; 304.5707; 3526.128; 1809.097; 
7; 17.07.13 17:06:38; 31.8; 221.079; 304.557; 3526.096; 1809.183; 221.079; 304.5575; 3526.097; 1809.184; 
7; 17.07.13 17:06:45; 31.8; 221.101; 304.553; 3526.138; 1808.578; 221.1015; 304.5538; 3526.138; 1808.579; 
7; 17.07.13 17:06:51; 31.8; 221.124; 304.579; 3526.151; 1808.64; 221.1244; 304.5792; 3526.151; 1808.639; 
7; 17.07.13 17:06:58; 31.8; 221.147; 304.592; 3526.174; 1808.422; 221.1475; 304.5927; 3526.175; 1808.422; 
7; 17.07.13 17:07:04; 31.8; 221.115; 304.553; 3526.147; 1808.259; 221.1151; 304.5532; 3526.147; 1808.259; 
7; 17.07.13 17:07:11; 31.8; 221.101; 304.556; 3526.121; 1808.657; 221.1016; 304.557; 3526.121; 1808.658; 
7; 17.07.13 17:07:17; 31.8; 221.076; 304.547; 3526.111; 1809; 221.077; 304.5478; 3526.112; 1808.999; 
7; 17.07.13 17:07:24; 31.8; 221.107; 304.551; 3526.124; 1808.393; 221.1077; 304.5513; 3526.125; 1808.394; 
7; 17.07.13 17:07:30; 31.8; 221.065; 304.508; 3526.082; 1808.376; 221.0655; 304.5084; 3526.083; 1808.376; 
7; 17.07.13 17:07:36; 31.8; 221.094; 304.573; 3526.126; 1809.185; 221.0947; 304.5736; 3526.126; 1809.186; 
7; 17.07.13 17:07:43; 31.8; 221.032; 304.484; 3526.053; 1808.571; 221.0328; 304.4844; 3526.053; 1808.571; 
